customer_id,gender,age,loyalty_status,signup_channel,city
12278,Male,54.0,Bronze,Mobile,Bangalore
12279,Male,38.0,Gold,Online,Mumbai
12280,Male,61.0,Gold,Store,Bangalore
12281,Female,36.0,Gold,Mobile,Hyderabad
12282,Female,55.0,Bronze,Store,Delhi
12283,Female,51.0,None,Mobile,Pune
12284,Female,19.0,Silver,Online,Pune
12285,Male,,None,Online,Mumbai
12286,Male,48.0,Gold,Mobile,Hyderabad
12287,Female,30.0,Bronze,Online,Mumbai
12288,Male,31.0,None,Store,Jaipur
12289,Male,55.0,Bronze,Store,Bangalore
12290,Female,29.0,None,Mobile,Pune
12291,Female,30.0,Bronze,Mobile,Jaipur
12292,Female,41.0,Silver,Store,Pune
12293,Female,57.0,None,Mobile,Mumbai
12294,Female,48.0,Bronze,Mobile,Chandigarh
12295,Female,31.0,None,Mobile,Delhi
12296,Male,67.0,Bronze,Mobile,Jaipur
12297,Male,47.0,None,Online,Hyderabad
12298,Female,44.0,Bronze,Mobile,Bangalore
12299,Male,53.0,Gold,Store,Bangalore
12300,Female,23.0,Gold,Online,Chandigarh
12301,Female,23.0,Bronze,Store,Jaipur
12302,Female,32.0,Gold,Online,Jaipur
12303,Female,41.0,None,Online,Jaipur
12304,Male,30.0,None,Mobile,Delhi
12305,Female,24.0,None,Online,Pune
12306,Male,62.0,Gold,Store,Mumbai
12307,Female,38.0,None,Online,Mumbai
12308,Female,55.0,Gold,Mobile,Mumbai
12309,Female,55.0,Silver,Online,Jaipur
12310,Male,31.0,None,Mobile,Jaipur
12311,Female,20.0,Bronze,Mobile,Bangalore
12312,Female,60.0,Silver,Online,Delhi
12313,Female,62.0,None,Online,Mumbai
12314,Male,52.0,Bronze,Mobile,Hyderabad
12315,Male,29.0,Gold,Online,Chandigarh
12316,Male,38.0,Bronze,Store,Hyderabad
12317,Female,37.0,Gold,Mobile,Bangalore
12318,Male,44.0,Bronze,Online,Bangalore
12319,Female,22.0,None,Online,Pune
12320,Male,62.0,Bronze,Mobile,Delhi
12321,Male,28.0,Bronze,Mobile,Pune
12322,Female,66.0,None,Online,Hyderabad
12323,Male,59.0,Bronze,Online,Mumbai
12324,Female,61.0,Gold,Store,Chandigarh
12325,Female,23.0,None,Online,Bangalore
12326,Male,22.0,Silver,Online,Hyderabad
12327,Female,39.0,None,Store,Bangalore
12328,Female,18.0,Silver,Mobile,Chandigarh
12329,Male,37.0,Bronze,Store,Hyderabad
12330,Male,41.0,Gold,Mobile,Bangalore
12331,Female,37.0,Silver,Store,Chandigarh
12332,Male,64.0,Bronze,Online,Chandigarh
12333,Female,65.0,None,Store,Delhi
12334,Female,46.0,Silver,Mobile,Chandigarh
12335,Male,59.0,None,Mobile,Jaipur
12336,Male,41.0,Gold,Mobile,Bangalore
12337,Male,25.0,Gold,Store,Chandigarh
12338,Male,51.0,None,Store,Bangalore
12339,Female,39.0,Silver,Online,Hyderabad
12340,Female,56.0,Silver,Online,Delhi
12341,Male,50.0,None,Mobile,Pune
12342,Male,69.0,Bronze,Online,Delhi
12343,Female,47.0,None,Mobile,Jaipur
12344,Female,23.0,Bronze,Store,Jaipur
12345,Female,30.0,Gold,Store,Pune
12346,Female,61.0,Silver,Online,Mumbai
12347,Male,36.0,None,Online,Hyderabad
12348,Female,43.0,None,Mobile,Hyderabad
12349,Female,34.0,Gold,Store,Bangalore
12350,Male,54.0,Gold,Store,Delhi
12351,Female,44.0,None,Store,Delhi
12352,Female,41.0,Bronze,Mobile,Pune
12353,Male,64.0,Silver,Store,Hyderabad
12354,Male,31.0,Bronze,Mobile,Jaipur
12355,Male,20.0,Bronze,Mobile,Jaipur
12356,Female,22.0,None,Online,Bangalore
12357,Female,31.0,Bronze,Online,Pune
12358,Male,25.0,Bronze,Mobile,Hyderabad
12359,Male,60.0,Silver,Mobile,Hyderabad
12360,Female,42.0,Gold,Online,Bangalore
12361,Male,32.0,Silver,Online,Hyderabad
12362,Male,62.0,Silver,Mobile,Bangalore
12363,Male,54.0,None,Store,Bangalore
12364,Female,62.0,None,Store,Jaipur
12365,Female,20.0,Gold,Online,Chandigarh
12366,Female,62.0,Silver,Online,Pune
12367,Female,28.0,Silver,Online,Pune
12368,Female,26.0,None,Online,Pune
12369,Female,21.0,Bronze,Store,Bangalore
12370,Male,66.0,Gold,Store,Chandigarh
12371,Female,32.0,None,Online,Delhi
12372,Female,44.0,Gold,Store,Hyderabad
12373,Male,48.0,Gold,Mobile,Hyderabad
12374,Female,67.0,Gold,Online,Mumbai
12375,Female,33.0,Bronze,Online,Mumbai
12376,Male,49.0,Silver,Mobile,Delhi
12377,Male,51.0,None,Mobile,Pune
12378,Male,23.0,Gold,Mobile,Jaipur
12379,Female,61.0,Silver,Mobile,Jaipur
12380,Male,22.0,None,Online,Chandigarh
12381,Female,41.0,Silver,Mobile,Delhi
12382,Female,66.0,Silver,Mobile,Chandigarh
12383,Female,36.0,Silver,Mobile,Pune
12384,Female,47.0,Bronze,Online,Hyderabad
12385,Male,29.0,Gold,Online,Bangalore
12386,Male,22.0,Gold,Store,Jaipur
12387,Female,45.0,Silver,Mobile,Hyderabad
12388,Male,56.0,Bronze,Mobile,Hyderabad
12389,Female,51.0,Silver,Store,Mumbai
12390,Female,29.0,Gold,Store,Bangalore
12391,Female,40.0,Gold,Online,Jaipur
12392,Male,22.0,Bronze,Mobile,Jaipur
12393,Female,57.0,Gold,Mobile,Pune
12394,Female,54.0,Gold,Mobile,Delhi
12395,Male,33.0,Silver,Mobile,Delhi
12396,Male,26.0,None,Mobile,Hyderabad
12397,Male,50.0,Gold,Store,Mumbai
12398,Male,54.0,Gold,Online,Bangalore
12399,Female,50.0,Gold,Mobile,Hyderabad
12400,Male,66.0,Bronze,Online,Mumbai
12401,Female,18.0,None,Mobile,Bangalore
12402,Male,64.0,Silver,Store,Pune
12403,Male,54.0,Gold,Store,Bangalore
12404,Male,26.0,Gold,Store,Delhi
12405,Male,35.0,Bronze,Online,Pune
12406,Male,55.0,Bronze,Store,Chandigarh
12407,Male,38.0,None,Online,Delhi
12408,Female,61.0,Bronze,Store,Jaipur
12409,Male,31.0,Bronze,Store,Mumbai
12410,Male,56.0,Bronze,Store,Mumbai
12411,Male,56.0,None,Store,Mumbai
12412,Male,68.0,Bronze,Mobile,Pune
12413,Female,23.0,Gold,Mobile,Bangalore
12414,Male,20.0,Silver,Store,Mumbai
12415,Male,65.0,Silver,Mobile,Jaipur
12416,Male,65.0,Bronze,Mobile,Delhi
12417,Male,35.0,None,Mobile,Bangalore
12418,Female,54.0,Silver,Mobile,Hyderabad
12419,Male,37.0,Bronze,Mobile,Jaipur
12420,Female,46.0,Silver,Online,Chandigarh
12421,Male,53.0,Silver,Online,Chandigarh
12422,Female,33.0,Gold,Online,Bangalore
12423,Female,21.0,Gold,Mobile,Pune
12424,Male,62.0,None,Mobile,Chandigarh
12425,Male,31.0,Gold,Mobile,Bangalore
12426,Female,34.0,None,Online,Pune
12427,Female,52.0,Bronze,Online,Jaipur
12428,Male,52.0,None,Store,Pune
12429,Female,66.0,Gold,Online,Hyderabad
12430,Female,62.0,Silver,Online,Chandigarh
12431,Female,49.0,None,Online,Mumbai
12432,Male,69.0,Gold,Online,Bangalore
12433,Female,27.0,None,Online,Bangalore
12434,Female,46.0,None,Mobile,Mumbai
12435,Female,29.0,None,Mobile,Chandigarh
12436,Male,26.0,Gold,Store,Bangalore
12437,Male,43.0,Bronze,Store,Chandigarh
12438,Female,38.0,Gold,Store,Pune
12439,Male,18.0,Bronze,Online,Hyderabad
12440,Female,53.0,Silver,Mobile,Jaipur
12441,Male,36.0,Gold,Store,Pune
12442,Male,23.0,Silver,Store,Pune
12443,Female,64.0,Gold,Online,Bangalore
12444,Male,35.0,Gold,Online,Mumbai
12445,Male,54.0,Gold,Store,Bangalore
12446,Male,25.0,Bronze,Online,Bangalore
12447,Female,28.0,Silver,Store,Hyderabad
12448,Male,22.0,Bronze,Store,Bangalore
12449,Male,38.0,Bronze,Online,Jaipur
12450,Female,57.0,Gold,Online,Mumbai
12451,Male,60.0,Silver,Online,Delhi
12452,Male,38.0,Silver,Mobile,Mumbai
12453,Male,37.0,Silver,Mobile,Bangalore
12454,Male,59.0,None,Store,Chandigarh
12455,Male,26.0,Bronze,Online,Hyderabad
12456,Female,19.0,None,Store,Delhi
12457,Female,66.0,None,Store,Hyderabad
12458,Male,21.0,Gold,Mobile,Pune
12459,Male,43.0,Gold,Mobile,Pune
12460,Male,29.0,Gold,Online,Mumbai
12461,Female,36.0,Silver,Mobile,Delhi
12462,Female,36.0,Gold,Mobile,Delhi
12463,Male,36.0,None,Store,Bangalore
12464,Male,46.0,Gold,Store,Jaipur
12465,Female,56.0,Gold,Online,Hyderabad
12466,Male,,Gold,Online,Hyderabad
12467,Female,51.0,Silver,Mobile,Chandigarh
12468,Female,25.0,Silver,Mobile,Chandigarh
12469,Male,23.0,None,Mobile,Mumbai
12470,Female,49.0,Silver,Online,Jaipur
12471,Male,45.0,Gold,Mobile,Delhi
12472,Male,28.0,Gold,Online,Pune
12473,Male,45.0,None,Mobile,Delhi
12474,Male,49.0,Bronze,Store,Pune
12475,Male,58.0,Bronze,Mobile,Jaipur
12476,Male,25.0,Silver,Mobile,Delhi
12477,Female,37.0,Bronze,Store,Jaipur
12478,Female,41.0,Bronze,Online,Jaipur
12479,Female,69.0,Bronze,Mobile,Chandigarh
12480,Female,44.0,Gold,Online,Bangalore
12481,Male,64.0,Silver,Mobile,Jaipur
12482,Female,28.0,None,Mobile,Bangalore
12483,Female,64.0,Gold,Store,Hyderabad
12484,Female,40.0,Silver,Online,Mumbai
12485,Male,39.0,Silver,Mobile,Mumbai
12486,Female,22.0,Silver,Store,Chandigarh
12487,Male,65.0,None,Mobile,Delhi
12488,Female,51.0,None,Mobile,Bangalore
12489,Male,48.0,Gold,Store,Jaipur
12490,Male,64.0,Gold,Online,Bangalore
12491,Female,54.0,None,Online,Delhi
12492,Male,64.0,Gold,Online,Bangalore
12493,Male,43.0,Bronze,Store,Chandigarh
12494,Female,40.0,Gold,Mobile,Bangalore
12495,Female,60.0,Bronze,Mobile,Chandigarh
12496,Female,55.0,Bronze,Store,Bangalore
12497,Male,55.0,Silver,Online,Bangalore
12498,Male,49.0,Bronze,Online,Pune
12499,Male,22.0,Bronze,Mobile,Bangalore
12500,Female,42.0,None,Online,Hyderabad
12501,Male,50.0,Bronze,Store,Chandigarh
12502,Male,69.0,None,Store,Bangalore
12503,Male,24.0,None,Store,Delhi
12504,Male,33.0,Bronze,Online,Jaipur
12505,Male,66.0,Silver,Online,Delhi
12506,Male,46.0,Bronze,Online,Chandigarh
12507,Male,32.0,Bronze,Mobile,Mumbai
12508,Female,37.0,Gold,Store,Mumbai
12509,Female,39.0,Silver,Online,Delhi
12510,Female,27.0,Bronze,Online,Jaipur
12511,Male,25.0,None,Mobile,Hyderabad
12512,Male,49.0,Gold,Store,Jaipur
12513,Female,45.0,Silver,Mobile,Mumbai
12514,Male,26.0,Gold,Mobile,Hyderabad
12515,Female,48.0,Bronze,Mobile,Hyderabad
12516,Male,40.0,Gold,Store,Bangalore
12517,Male,36.0,Silver,Mobile,Jaipur
12518,Female,49.0,Bronze,Mobile,Jaipur
12519,Female,27.0,Silver,Mobile,Jaipur
12520,Female,37.0,Bronze,Store,Bangalore
12521,Female,52.0,Bronze,Mobile,Jaipur
12522,Female,48.0,Bronze,Store,Hyderabad
12523,Male,28.0,Silver,Store,Bangalore
12524,Male,60.0,Gold,Online,Bangalore
12525,Male,57.0,None,Mobile,Delhi
12526,Female,27.0,None,Mobile,Bangalore
12527,Female,26.0,Silver,Online,Mumbai
12528,Female,59.0,Gold,Store,Jaipur
12529,Female,27.0,Bronze,Mobile,Delhi
12530,Female,67.0,Bronze,Mobile,Chandigarh
12531,Female,54.0,Bronze,Online,Jaipur
12532,Male,54.0,None,Online,Hyderabad
12533,Male,24.0,Gold,Store,Chandigarh
12534,Male,37.0,Gold,Mobile,Pune
12535,Male,37.0,Silver,Online,Hyderabad
12536,Male,25.0,Silver,Store,Pune
12537,Female,34.0,Bronze,Mobile,Pune
12538,Female,55.0,Gold,Online,Chandigarh
12539,Female,42.0,Gold,Online,Delhi
12540,Female,30.0,Silver,Store,Jaipur
12541,Female,62.0,Gold,Mobile,Chandigarh
12542,Female,30.0,None,Store,Chandigarh
12543,Male,65.0,Gold,Mobile,Chandigarh
12544,Female,19.0,Bronze,Online,Delhi
12545,Female,54.0,Silver,Mobile,Mumbai
12546,Female,59.0,Silver,Mobile,Delhi
12547,Female,59.0,Bronze,Store,Hyderabad
12548,Male,28.0,Silver,Store,Hyderabad
12549,Male,37.0,Bronze,Mobile,Mumbai
12550,Female,26.0,Bronze,Mobile,Bangalore
12551,Male,62.0,Silver,Store,Chandigarh
12552,Male,62.0,Silver,Mobile,Delhi
12553,Female,46.0,Bronze,Online,Jaipur
12554,Female,51.0,None,Mobile,Bangalore
12555,Female,22.0,None,Mobile,Hyderabad
12556,Female,48.0,Silver,Mobile,Jaipur
12557,Female,43.0,Bronze,Store,Jaipur
12558,Male,54.0,Gold,Mobile,Pune
12559,Female,61.0,None,Online,Pune
12560,Female,37.0,Silver,Online,Delhi
12561,Female,25.0,Bronze,Online,Jaipur
12562,Male,23.0,Bronze,Mobile,Hyderabad
12563,Female,35.0,Gold,Online,Jaipur
12564,Female,25.0,Bronze,Store,Chandigarh
12565,Female,69.0,Bronze,Store,Jaipur
12566,Male,42.0,Silver,Mobile,Mumbai
12567,Female,19.0,Gold,Mobile,Mumbai
12568,Female,45.0,Bronze,Online,Hyderabad
12569,Female,59.0,None,Store,Bangalore
12570,Male,42.0,None,Mobile,Bangalore
12571,Female,37.0,None,Mobile,Bangalore
12572,Female,23.0,Gold,Online,Bangalore
12573,Female,54.0,Silver,Online,Jaipur
12574,Male,33.0,Gold,Online,Bangalore
12575,Female,52.0,None,Mobile,Chandigarh
12576,Female,53.0,Bronze,Mobile,Mumbai
12577,Female,18.0,None,Mobile,Chandigarh
12578,Male,31.0,Bronze,Online,Pune
12579,Male,31.0,Gold,Store,Mumbai
12580,Female,41.0,Bronze,Online,Jaipur
12581,Male,36.0,Gold,Store,Jaipur
12582,Male,55.0,None,Mobile,Bangalore
12583,Male,61.0,Silver,Mobile,Pune
12584,Female,35.0,Silver,Mobile,Chandigarh
12585,Female,26.0,Gold,Online,Delhi
12586,Male,69.0,Silver,Store,Jaipur
12587,Male,30.0,None,Store,Mumbai
12588,Male,68.0,None,Online,Bangalore
12589,Female,62.0,None,Online,Hyderabad
12590,Female,68.0,Bronze,Online,Mumbai
12591,Male,36.0,None,Online,Jaipur
12592,Male,27.0,Bronze,Store,Delhi
12593,Male,55.0,Silver,Mobile,Delhi
12594,Male,20.0,Gold,Mobile,Pune
12595,Female,65.0,Silver,Mobile,Hyderabad
12596,Male,58.0,None,Online,Jaipur
12597,Female,34.0,Gold,Mobile,Hyderabad
12598,Male,40.0,Silver,Store,Bangalore
12599,Male,44.0,Silver,Store,Pune
12600,Male,26.0,Gold,Store,Jaipur
12601,Male,22.0,Silver,Online,Bangalore
12602,Male,36.0,Bronze,Online,Bangalore
12603,Female,46.0,Bronze,Online,Jaipur
12604,Male,32.0,Bronze,Mobile,Chandigarh
12605,Male,59.0,None,Online,Bangalore
12606,Male,53.0,None,Store,Jaipur
12607,Female,29.0,Silver,Online,Chandigarh
12608,Female,31.0,Silver,Store,Chandigarh
12609,Female,32.0,None,Online,Pune
12610,Female,68.0,Silver,Online,Mumbai
12611,Male,48.0,Silver,Mobile,Hyderabad
12612,Male,22.0,Silver,Mobile,Hyderabad
12613,Male,61.0,Gold,Online,Chandigarh
12614,Female,20.0,Bronze,Online,Delhi
12615,Male,64.0,Gold,Mobile,Chandigarh
12616,Male,47.0,None,Online,Pune
12617,Female,64.0,None,Online,Bangalore
12618,Female,29.0,Bronze,Store,Pune
12619,Female,32.0,Gold,Mobile,Mumbai
12620,Male,55.0,Gold,Mobile,Pune
12621,Male,45.0,Bronze,Online,Chandigarh
12622,Female,66.0,None,Store,Hyderabad
12623,Male,40.0,None,Store,Jaipur
12624,Female,64.0,Silver,Mobile,Jaipur
12625,Female,32.0,None,Mobile,Delhi
12626,Male,28.0,Bronze,Online,Jaipur
12627,Female,47.0,None,Online,Pune
12628,Female,29.0,Bronze,Online,Mumbai
12629,Female,36.0,Silver,Store,Bangalore
12630,Male,49.0,Gold,Mobile,Chandigarh
12631,Female,18.0,Silver,Online,Bangalore
12632,Female,33.0,Bronze,Store,Hyderabad
12633,Female,28.0,Gold,Online,Delhi
12634,Female,48.0,Silver,Online,Pune
12635,Female,50.0,Silver,Mobile,Chandigarh
12636,Female,53.0,Gold,Mobile,Hyderabad
12637,Female,47.0,Bronze,Mobile,Pune
12638,Male,55.0,Bronze,Mobile,Bangalore
12639,Male,21.0,Gold,Online,Pune
12640,Female,42.0,Gold,Store,Mumbai
12641,Male,51.0,Bronze,Mobile,Mumbai
12642,Male,34.0,Bronze,Mobile,Hyderabad
12643,Female,50.0,Gold,Mobile,Hyderabad
12644,Male,47.0,Silver,Store,Hyderabad
12645,Female,30.0,None,Store,Bangalore
12646,Female,29.0,Gold,Store,Hyderabad
12647,Female,49.0,None,Mobile,Hyderabad
12648,Female,40.0,Silver,Online,Bangalore
12649,Female,46.0,Silver,Mobile,Delhi
12650,Male,51.0,Bronze,Online,Delhi
12651,Female,36.0,Bronze,Store,Mumbai
12652,Male,29.0,Silver,Store,Pune
12653,Female,21.0,None,Store,Bangalore
12654,Female,42.0,Gold,Store,Pune
12655,Female,43.0,Gold,Online,Delhi
12656,Male,35.0,Gold,Store,Delhi
12657,Female,47.0,None,Online,Delhi
12658,Female,51.0,Bronze,Store,Delhi
12659,Female,50.0,Silver,Store,Pune
12660,Female,48.0,Silver,Store,Jaipur
12661,Male,48.0,None,Mobile,Delhi
12662,Female,30.0,Gold,Online,Delhi
12663,Male,41.0,None,Online,Delhi
12664,Female,22.0,None,Store,Bangalore
12665,Male,68.0,Gold,Store,Bangalore
12666,Male,18.0,Silver,Mobile,Jaipur
12667,Female,51.0,Gold,Store,Mumbai
12668,Female,63.0,Bronze,Mobile,Chandigarh
12669,Male,26.0,Silver,Store,Hyderabad
12670,Female,25.0,Bronze,Online,Hyderabad
12671,Female,60.0,None,Mobile,Delhi
12672,Female,53.0,Bronze,Mobile,Mumbai
12673,Male,46.0,Bronze,Online,Bangalore
12674,Female,52.0,Silver,Online,Chandigarh
12675,Female,22.0,None,Mobile,Pune
12676,Female,63.0,None,Online,Jaipur
12677,Male,27.0,Gold,Mobile,Bangalore
12678,Female,55.0,Bronze,Mobile,Bangalore
12679,Male,27.0,Bronze,Online,Bangalore
12680,Female,28.0,None,Store,Mumbai
12681,Male,69.0,Bronze,Store,Pune
12682,Female,25.0,None,Online,Mumbai
12683,Female,21.0,Bronze,Mobile,Bangalore
12684,Male,35.0,None,Mobile,Pune
12685,Male,37.0,Gold,Mobile,Bangalore
12686,Male,63.0,Silver,Online,Jaipur
12687,Female,20.0,Gold,Store,Pune
12688,Female,61.0,Bronze,Mobile,Pune
12689,Female,32.0,None,Store,Pune
12690,Female,25.0,Gold,Store,Hyderabad
12691,Male,63.0,Bronze,Mobile,Chandigarh
12692,Female,23.0,Bronze,Mobile,Hyderabad
12693,Female,63.0,Silver,Online,Delhi
12694,Female,53.0,None,Store,Jaipur
12695,Female,37.0,Silver,Store,Hyderabad
12696,Female,49.0,None,Store,Pune
12697,Female,23.0,Bronze,Mobile,Hyderabad
12698,Female,33.0,Silver,Online,Pune
12699,Male,66.0,Bronze,Mobile,Jaipur
12700,Female,19.0,None,Store,Delhi
12701,Female,35.0,Gold,Online,Pune
12702,Female,62.0,None,Mobile,Bangalore
12703,Female,43.0,Bronze,Online,Hyderabad
12704,Male,37.0,None,Mobile,Pune
12705,Male,33.0,None,Store,Bangalore
12706,Male,38.0,Gold,Online,Hyderabad
12707,Male,62.0,Bronze,Mobile,Mumbai
12708,Male,31.0,None,Store,Hyderabad
12709,Male,35.0,Silver,Mobile,Jaipur
12710,Female,25.0,Gold,Store,Chandigarh
12711,Male,22.0,Gold,Online,Delhi
12712,Male,41.0,Silver,Mobile,Delhi
12713,Female,58.0,Bronze,Online,Hyderabad
12714,Male,64.0,None,Store,Hyderabad
12715,Female,46.0,Silver,Mobile,Hyderabad
12716,Female,26.0,Bronze,Store,Bangalore
12717,Male,69.0,Gold,Mobile,Pune
12718,Female,59.0,Silver,Online,Jaipur
12719,Male,35.0,None,Store,Hyderabad
12720,Male,63.0,Bronze,Mobile,Mumbai
12721,Female,35.0,Gold,Store,Pune
12722,Female,65.0,None,Mobile,Mumbai
12723,Male,45.0,Gold,Mobile,Jaipur
12724,Female,54.0,Silver,Online,Chandigarh
12725,Female,27.0,Gold,Mobile,Jaipur
12726,Male,37.0,Bronze,Online,Bangalore
12727,Male,55.0,None,Store,Delhi
12728,Female,58.0,Bronze,Mobile,Bangalore
12729,Male,40.0,None,Mobile,Mumbai
12730,Male,65.0,Silver,Store,Mumbai
12731,Male,60.0,None,Store,Mumbai
12732,Male,37.0,Silver,Online,Mumbai
12733,Male,40.0,None,Store,Jaipur
12734,Male,67.0,None,Online,Jaipur
12735,Male,22.0,Gold,Store,Jaipur
12736,Female,44.0,Gold,Online,Chandigarh
12737,Male,26.0,None,Mobile,Delhi
12738,Female,60.0,None,Store,Jaipur
12739,Female,58.0,None,Mobile,Chandigarh
12740,Female,53.0,Bronze,Online,Delhi
12741,Male,57.0,Bronze,Online,Pune
12742,Male,54.0,Gold,Online,Delhi
12743,Female,20.0,Silver,Mobile,Mumbai
12744,Male,53.0,None,Store,Jaipur
12745,Female,65.0,Gold,Mobile,Pune
12746,Male,62.0,Silver,Online,Pune
12747,Male,52.0,Gold,Online,Hyderabad
12748,Female,53.0,Bronze,Store,Jaipur
12749,Female,46.0,Bronze,Store,Pune
12750,Female,50.0,None,Online,Delhi
12751,Male,43.0,Gold,Mobile,Chandigarh
12752,Female,25.0,None,Online,Pune
12753,Male,26.0,Silver,Store,Bangalore
12754,Male,39.0,Silver,Store,Pune
12755,Male,22.0,None,Mobile,Delhi
12756,Female,61.0,Bronze,Store,Pune
12757,Female,58.0,Bronze,Online,Mumbai
12758,Female,53.0,None,Store,Mumbai
12759,Male,49.0,Bronze,Store,Chandigarh
12760,Male,47.0,Bronze,Store,Pune
12761,Female,66.0,Gold,Online,Mumbai
12762,Male,61.0,Gold,Store,Pune
12763,Male,62.0,Bronze,Mobile,Jaipur
12764,Female,60.0,Silver,Mobile,Hyderabad
12765,Female,34.0,Silver,Online,Mumbai
12766,Female,47.0,Gold,Store,Bangalore
12767,Male,64.0,None,Online,Jaipur
12768,Male,26.0,None,Online,Pune
12769,Male,21.0,None,Store,Hyderabad
12770,Male,29.0,Bronze,Mobile,Hyderabad
12771,Male,52.0,Bronze,Store,Bangalore
12772,Female,37.0,None,Online,Chandigarh
12773,Male,34.0,None,Mobile,Bangalore
12774,Male,39.0,Bronze,Mobile,Delhi
12775,Male,24.0,Silver,Mobile,Bangalore
12776,Female,56.0,Silver,Store,Chandigarh
12777,Female,61.0,Bronze,Store,Chandigarh
12778,Female,59.0,Bronze,Online,Mumbai
12779,Male,25.0,Silver,Mobile,Delhi
12780,Female,26.0,None,Store,Jaipur
12781,Female,63.0,Bronze,Mobile,Mumbai
12782,Female,23.0,Gold,Online,Chandigarh
12783,Male,36.0,Gold,Store,Hyderabad
12784,Female,39.0,Bronze,Online,Mumbai
12785,Male,64.0,Silver,Store,Pune
12786,Male,37.0,Gold,Online,Mumbai
12787,Female,,Silver,Online,Chandigarh
12788,Male,44.0,Silver,Store,Mumbai
12789,Female,44.0,None,Store,Jaipur
12790,Male,24.0,Bronze,Mobile,Delhi
12791,Female,41.0,Silver,Online,Mumbai
12792,Female,25.0,Silver,Store,Pune
12793,Female,20.0,Gold,Mobile,Pune
12794,Male,28.0,None,Online,Mumbai
12795,Female,53.0,Silver,Store,Bangalore
12796,Male,19.0,Bronze,Store,Bangalore
12797,Female,18.0,Silver,Store,Pune
12798,Male,24.0,Bronze,Online,Hyderabad
12799,Male,41.0,Gold,Online,Pune
12800,Female,29.0,Silver,Store,Delhi
12801,Female,25.0,Silver,Online,Chandigarh
12802,Female,30.0,Silver,Store,Hyderabad
12803,Female,23.0,Gold,Online,Hyderabad
12804,Female,56.0,Silver,Mobile,Pune
12805,Male,41.0,Gold,Mobile,Hyderabad
12806,Female,69.0,Silver,Online,Hyderabad
12807,Female,41.0,Gold,Online,Bangalore
12808,Male,55.0,Bronze,Store,Bangalore
12809,Female,61.0,Gold,Mobile,Chandigarh
12810,Female,24.0,None,Store,Delhi
12811,Male,27.0,Gold,Store,Delhi
12812,Female,47.0,Bronze,Mobile,Mumbai
12813,Female,56.0,Bronze,Store,Chandigarh
12814,Female,41.0,None,Online,Pune
12815,Male,44.0,Bronze,Store,Pune
12816,Female,47.0,Gold,Store,Jaipur
12817,Male,32.0,None,Store,Hyderabad
12818,Female,19.0,Gold,Mobile,Jaipur
12819,Male,25.0,Bronze,Online,Bangalore
12820,Female,34.0,Silver,Mobile,Hyderabad
12821,Male,65.0,None,Mobile,Chandigarh
12822,Male,30.0,Gold,Store,Pune
12823,Male,35.0,Gold,Store,Jaipur
12824,Male,38.0,Gold,Store,Hyderabad
12825,Male,53.0,None,Online,Hyderabad
12826,Male,29.0,None,Online,Hyderabad
12827,Female,60.0,None,Store,Mumbai
12828,Female,19.0,Silver,Mobile,Bangalore
12829,Male,37.0,None,Mobile,Delhi
12830,Male,40.0,None,Online,Hyderabad
12831,Male,38.0,None,Online,Hyderabad
12832,Male,48.0,Silver,Online,Pune
12833,Female,33.0,Gold,Online,Delhi
12834,Male,30.0,None,Mobile,Mumbai
12835,Female,21.0,Silver,Store,Jaipur
12836,Female,19.0,Silver,Mobile,Mumbai
12837,Male,67.0,Gold,Store,Delhi
12838,Male,18.0,Silver,Mobile,Pune
12839,Female,43.0,Bronze,Mobile,Pune
12840,Female,47.0,Gold,Online,Hyderabad
12841,Male,55.0,Gold,Online,Mumbai
12842,Male,37.0,Silver,Mobile,Hyderabad
12843,Male,42.0,Silver,Store,Jaipur
12844,Female,69.0,None,Store,Pune
12845,Female,36.0,None,Store,Pune
12846,Male,44.0,Gold,Online,Chandigarh
12847,Female,27.0,None,Store,Pune
12848,Female,58.0,Bronze,Mobile,Jaipur
12849,Male,34.0,Bronze,Mobile,Delhi
12850,Male,64.0,Silver,Mobile,Chandigarh
12851,Female,19.0,Bronze,Mobile,Chandigarh
12852,Female,34.0,Bronze,Mobile,Delhi
12853,Male,24.0,Bronze,Online,Pune
12854,Male,33.0,Gold,Mobile,Delhi
12855,Male,66.0,Bronze,Online,Jaipur
12856,Male,44.0,Bronze,Online,Mumbai
12857,Male,18.0,Silver,Online,Bangalore
12858,Female,39.0,None,Mobile,Delhi
12859,Female,39.0,None,Store,Delhi
12860,Female,44.0,Bronze,Mobile,Pune
12861,Female,33.0,None,Online,Bangalore
12862,Male,53.0,Gold,Mobile,Jaipur
12863,Male,33.0,Bronze,Online,Delhi
12864,Male,41.0,Gold,Store,Hyderabad
12865,Female,52.0,None,Store,Mumbai
12866,Female,50.0,Silver,Store,Jaipur
12867,Female,34.0,Silver,Store,Pune
12868,Male,22.0,Bronze,Store,Jaipur
12869,Female,52.0,Gold,Mobile,Delhi
12870,Male,36.0,Bronze,Online,Jaipur
12871,Male,60.0,None,Store,Hyderabad
12872,Male,64.0,None,Online,Mumbai
12873,Male,51.0,Gold,Online,Chandigarh
12874,Male,49.0,Bronze,Online,Pune
